gazeX,gazeY,status,timestamp
414.34000000000003,239.0625,1,0.0
414.65999999999997,239.0625,1,0.0019999999999527063
414.94,239.0625,1,0.0039999999999054126
415.26,238.2375,1,0.005999999999858119
415.1,238.9125,1,0.007999999999810825
415.02,239.2125,1,0.009999999999763531
415.22,239.4375,1,0.011999999999716238
415.17999999999995,239.325,1,0.013999999999668944
415.7,239.4375,1,0.01599999999962165
415.3,239.5125,1,0.017999999999574356
415.58000000000004,239.58749999999998,1,0.01999999999998181
415.1,239.39999999999998,1,0.021999999999934516
414.74,239.5125,1,0.023999999999887223
415.18,239.25,1,0.02599999999983993
415.18,239.28750000000002,1,0.027999999999792635
415.38,239.66250000000002,1,0.02999999999974534
415.98,239.21249999999998,1,0.03199999999969805
415.3,238.575,1,0.033999999999650754
415.42,238.575,1,0.03599999999960346
414.98,237.825,1,0.03799999999955617
414.98,237.71249999999998,1,0.03999999999996362
414.46000000000004,238.125,1,0.041999999999916326
415.1,237.3,1,0.04399999999986903
415.5,237.675,1,0.04599999999982174
415.46000000000004,237.1125,1,0.047999999999774445
415.62,237.5625,1,0.04999999999972715
415.82,236.175,1,0.05199999999967986
414.9,237.675,1,0.053999999999632564
415.34000000000003,237.0,1,0.05599999999958527
415.62,236.02499999999998,1,0.057999999999992724
414.98,237.3,1,0.05999999999994543
414.9,236.47500000000002,1,0.06199999999989814
415.02,236.2125,1,0.06399999999985084
414.82,236.1375,1,0.06599999999980355
414.46,236.77499999999998,1,0.06799999999975626
415.46000000000004,236.55,1,0.06999999999970896
414.86,236.1,1,0.07199999999966167
414.9,237.6375,1,0.07399999999961437
414.70000000000005,236.77499999999998,1,0.07599999999956708
414.38,237.4875,1,0.07799999999997453
414.06,236.775,1,0.07999999999992724
414.5,237.3,1,0.08199999999987995
414.82,237.3,1,0.08399999999983265
414.06,237.1125,1,0.08599999999978536
414.1,237.45,1,0.08799999999973807
414.34,237.45,1,0.08999999999969077
413.53999999999996,237.3,1,0.09199999999964348
414.54,237.2625,1,0.09399999999959618
413.7,236.4375,1,0.09599999999954889
414.02,236.325,1,0.09799999999995634
414.5,237.225,1,0.09999999999990905
414.3,237.6375,1,0.10199999999986176
413.65999999999997,237.14999999999998,1,0.10399999999981446
413.9,236.85,1,0.10599999999976717
413.98,236.2875,1,0.10799999999971988
414.06,236.4375,1,0.10999999999967258
413.78,236.02499999999998,1,0.11199999999962529
413.5,236.3625,1,0.113999999999578
413.62,235.3125,1,0.11599999999998545
413.22,236.175,1,0.11799999999993815
413.1,234.9375,1,0.11999999999989086
413.18,234.525,1,0.12199999999984357
413.7,234.2625,1,0.12399999999979627
413.34000000000003,235.125,1,0.12599999999974898
413.7,235.46249999999998,1,0.12799999999970169
413.53999999999996,235.6875,1,0.1299999999996544
414.1,234.825,1,0.1319999999996071
414.17999999999995,235.5375,1,0.1339999999995598
414.94,236.7,1,0.13599999999996726
417.94,239.325,1,0.13799999999991996
421.82,244.4625,1,0.13999999999987267
